path_before,path_after,label
E:\KOSHKIN_DOM\image_cache\6f0fdf51e6b4e0608a4da45dfdce3394.jpg,E:\KOSHKIN_DOM\image_cache\bfdda31c3ca117775878c357ece29e1e.jpg,1
E:\KOSHKIN_DOM\image_cache\582e7a86a36153b98ce879c0a0089f8e.jpg,E:\KOSHKIN_DOM\image_cache\b0ebf1a54a0f50f1b63e12a32bd7d8ad.jpeg,1
E:\KOSHKIN_DOM\image_cache\f329eeeb250de529838fde0d34cf596f.jpg,E:\KOSHKIN_DOM\image_cache\ccc6a295a3222622ca9059dbf0d03d80.jpg,1
E:\KOSHKIN_DOM\image_cache\f985669bf73d477ce7cab6d89de7b0c2.jpg,E:\KOSHKIN_DOM\image_cache\28b3a056502653c0b067a1c6a2db199b.jpg,1
E:\KOSHKIN_DOM\image_cache\93257c6a898eb15410bdd6c081bc1696.jpg,E:\KOSHKIN_DOM\image_cache\5ed18100c6d62fdc31737495c704000a.jpeg,0
E:\KOSHKIN_DOM\image_cache\b41f0024da26e8f445dbadb2d1b42cd5.jpg,E:\KOSHKIN_DOM\image_cache\f12cad1c3aae1645ca57bfd9c26a5d0f.jpg,0
E:\KOSHKIN_DOM\image_cache\4b685aea4ad6c840083d6f5be86e324a.jpg,E:\KOSHKIN_DOM\image_cache\eebcd3e86cfbd23aaad9b6a938ba3a30.jpeg,1
E:\KOSHKIN_DOM\image_cache\0e0e29900d41a630f634700701c8da84.jpg,E:\KOSHKIN_DOM\image_cache\cab4fd7086da837088f79e052ec00f90.jpeg,1
E:\KOSHKIN_DOM\image_cache\62d90b6d052676c4917a552ef8d4ffa0.jpg,E:\KOSHKIN_DOM\image_cache\073fc0340ec9a41e594f16247fce99a7.jpeg,0
E:\KOSHKIN_DOM\image_cache\729d88183d3194059ce5a422724c2be4.jpg,E:\KOSHKIN_DOM\image_cache\788c67d001d8fb340fc54a514180b752.jpeg,0
E:\KOSHKIN_DOM\image_cache\f7aabf2154a24bf69b169f6001663b2b.jpg,E:\KOSHKIN_DOM\image_cache\55eece42cee91eff58f46c280e501364.jpeg,1
E:\KOSHKIN_DOM\image_cache\2d07cc40a067fc9e6449d06ece44b9d1.jpg,E:\KOSHKIN_DOM\image_cache\7a67db74913fbdf7729f7ae01a1c2480.jpg,1
E:\KOSHKIN_DOM\image_cache\dfad6e37c1d334e3d95467b634b7fc8b.jpg,E:\KOSHKIN_DOM\image_cache\8d667e05ad09b5cf8c2696ae71bb64db.jpg,0
E:\KOSHKIN_DOM\image_cache\4299c227ddba7328c6342b34670d07ec.jpg,E:\KOSHKIN_DOM\image_cache\b3728a76705faf54186cbe732592884e.jpg,0
E:\KOSHKIN_DOM\image_cache\596cef5ba5e40d41861333080bf35efb.jpg,E:\KOSHKIN_DOM\image_cache\30c70d9aaa9704fd2c2a88c595f48602.jpeg,0
E:\KOSHKIN_DOM\image_cache\dde23656a7d087d54921bb8a9d69313c.jpg,E:\KOSHKIN_DOM\image_cache\ea56018c8deca5e105082e210574e0c7.jpg,0
E:\KOSHKIN_DOM\image_cache\021ce930e84f05217b413cdddddaf9f2.jpg,E:\KOSHKIN_DOM\image_cache\bc127768c8c7dca58cbd6243b7a6adb7.jpeg,0
E:\KOSHKIN_DOM\image_cache\6473f181965d6158893772e2404bfa77.jpg,E:\KOSHKIN_DOM\image_cache\b8b927f212459bd211e4e17b89e762b3.jpg,0
E:\KOSHKIN_DOM\image_cache\e0a3241c2e78e3b6331d76e9048ca95c.jpg,E:\KOSHKIN_DOM\image_cache\5ef774e5cf28ee7a3a2e922e381a2c68.jpg,0
E:\KOSHKIN_DOM\image_cache\1a004b181707568b7d33e59e61176a5f.jpg,E:\KOSHKIN_DOM\image_cache\be01ffb4e9416381282a0693a2f0b5a5.jpg,0
E:\KOSHKIN_DOM\image_cache\75e4699974d3a9a0eb2f5021441ecaee.jpg,E:\KOSHKIN_DOM\image_cache\1ef460344302cca8ee3b11a8014c453a.jpg,1
E:\KOSHKIN_DOM\image_cache\82b127decd8a77b3ffc8b2127be740e4.jpg,E:\KOSHKIN_DOM\image_cache\ebede817fcda0773861c7d3de3b9ca45.jpg,0
E:\KOSHKIN_DOM\image_cache\857701ed9be693685c73b48eb67878c5.jpg,E:\KOSHKIN_DOM\image_cache\df70c47ae4631a385a517093abcdd260.jpeg,0
E:\KOSHKIN_DOM\image_cache\74dc48210ce72e5db3ff4541fd4d86df.jpg,E:\KOSHKIN_DOM\image_cache\41dad925d4c7041d2aef63b2387c9ff8.jpeg,1
E:\KOSHKIN_DOM\image_cache\7f2b58787a67f93d937bbb04f40e2948.jpg,E:\KOSHKIN_DOM\image_cache\ae64a7581a06814137151559875c27e0.jpg,1
E:\KOSHKIN_DOM\image_cache\aab272cfb127b809e60dcc8921c61485.jpg,E:\KOSHKIN_DOM\image_cache\d10a7fcb150ac35e965facd9a6d86830.jpeg,0
E:\KOSHKIN_DOM\image_cache\8c7e70c7557bc1773369146c09426c91.jpg,E:\KOSHKIN_DOM\image_cache\8d085234aac336eea9ffd2a12fc1bd32.jpg,0
E:\KOSHKIN_DOM\image_cache\e22e41ed8f71d83958e12bee2ea8b096.jpg,E:\KOSHKIN_DOM\image_cache\24eec97b45d2a46d4fa65067168b23bd.jpeg,0
E:\KOSHKIN_DOM\image_cache\6401427499deddd235ada7f4bdb7b9a1.jpg,E:\KOSHKIN_DOM\image_cache\f9ebaf1b52ee44980a6f7529c12a5f13.jpeg,1
E:\KOSHKIN_DOM\image_cache\f7e3ce7a2f6fa48efca4c7f9897907b0.jpg,E:\KOSHKIN_DOM\image_cache\16048af9b97ffc43264d13c89134c1fc.jpg,0
E:\KOSHKIN_DOM\image_cache\ba3719a461899f94ef0e90a4937b9db3.jpg,E:\KOSHKIN_DOM\image_cache\0f28cda78988eab0d57fa0c9c3a4cf02.jpg,0
E:\KOSHKIN_DOM\image_cache\d85de62500951208fa3ac921a325c104.jpg,E:\KOSHKIN_DOM\image_cache\0852d4b8ff2aac5f3c119b0e9236e4a4.jpeg,1
E:\KOSHKIN_DOM\image_cache\0047022eaa1d65ffbe2dd118cbd247a7.jpg,E:\KOSHKIN_DOM\image_cache\f489b8e9808e0caf06cfe244ee6d32bf.jpeg,0
E:\KOSHKIN_DOM\image_cache\6e8230ba4963e0d118e56a4f9e4417c9.jpg,E:\KOSHKIN_DOM\image_cache\2201390021af6304ac8fa9b9817201c2.jpeg,0
E:\KOSHKIN_DOM\image_cache\6d6e02997599412a92c615a3592250b1.jpg,E:\KOSHKIN_DOM\image_cache\bb264cd731637917868458cf8cc2eeb8.jpeg,1
E:\KOSHKIN_DOM\image_cache\db7460d7685d0d84979c4d6d29bf250c.jpg,E:\KOSHKIN_DOM\image_cache\88e6cb599e111bb2acb701492d2a08b8.jpg,0
E:\KOSHKIN_DOM\image_cache\cb65884b802424022b35acc3bb5b3886.jpg,E:\KOSHKIN_DOM\image_cache\7ac867eb26be67119a4e91e6987b71b3.jpg,0
E:\KOSHKIN_DOM\image_cache\13400157b348e481e1b59913bc6eb0d3.jpg,E:\KOSHKIN_DOM\image_cache\79e4b16d5bd9ac938918165eb5c49536.jpg,1
E:\KOSHKIN_DOM\image_cache\15beaf7ae4e3f1a2cb147cc831ca47e9.jpg,E:\KOSHKIN_DOM\image_cache\02ee64e6c5ba923542f1c7ca00d96b4a.jpg,0
E:\KOSHKIN_DOM\image_cache\9abbf71acfca80c3f6f2045a40d540a0.jpg,E:\KOSHKIN_DOM\image_cache\3835619d3046ea5999d36956e63f2395.jpg,0
E:\KOSHKIN_DOM\image_cache\6cbdce8f625e099ab40e7f257c98fb33.jpg,E:\KOSHKIN_DOM\image_cache\80798fa8e5f95fe41994a08e4f2473d5.jpeg,0
E:\KOSHKIN_DOM\image_cache\f9c90ee7358092cbe6c39afa39278ffa.jpg,E:\KOSHKIN_DOM\image_cache\b53f087bd32606c5dd12bc41826ac2eb.jpeg,0
E:\KOSHKIN_DOM\image_cache\5e7f728e54a0f7d04163f9f345b7ebf5.jpg,E:\KOSHKIN_DOM\image_cache\0d57b138421bd6adc63240755280d87e.png,0
E:\KOSHKIN_DOM\image_cache\179185d5dceaa625b616b63a7083ade8.jpg,E:\KOSHKIN_DOM\image_cache\24c98e7f928d37b552eb266464075c0b.png,1
E:\KOSHKIN_DOM\image_cache\aaaea92e13ffa89b5299c7a79b6edb43.jpg,E:\KOSHKIN_DOM\image_cache\68f921fad47438596ca90480498b3acb.jpg,1
E:\KOSHKIN_DOM\image_cache\5dc0ffdb9cd9240d10aa38b2ae692aad.jpg,E:\KOSHKIN_DOM\image_cache\d3e764b731b63c9205d22cae43d83e6f.jpg,1
E:\KOSHKIN_DOM\image_cache\2ffafaf05c50bdbe38445ab131f379ab.jpg,E:\KOSHKIN_DOM\image_cache\1dbf0e8d6c49c10bac4559d7f07f02d0.jpeg,1
E:\KOSHKIN_DOM\image_cache\d05b5932ec765f2641dc3ae1e6f5f1ab.jpg,E:\KOSHKIN_DOM\image_cache\98cb726daa3197eb2014210e37cda329.jpg,0
E:\KOSHKIN_DOM\image_cache\11d661472118aa721b56afa6852ca7fb.jpg,E:\KOSHKIN_DOM\image_cache\daa8f34bb3ce551c0fe6db4cf1ec1a0a.jpeg,1
E:\KOSHKIN_DOM\image_cache\51bb27c3f631acb3db7c48719e695923.jpg,E:\KOSHKIN_DOM\image_cache\42cceaa5245964798852419e0592c648.jpeg,1
E:\KOSHKIN_DOM\image_cache\5f5348d04408f84f0f4fbc65bf7b6c2f.jpg,E:\KOSHKIN_DOM\image_cache\cd1758a90d0c7ecafe0ed3ddef394fe3.jpg,0
E:\KOSHKIN_DOM\image_cache\f76b3deb79cfbca4c00f10a8c630415f.jpg,E:\KOSHKIN_DOM\image_cache\691fd51b79f6584052561bcff82b659f.jpg,0
E:\KOSHKIN_DOM\image_cache\8b0973a01210b2c1e29da03b46d572f3.jpg,E:\KOSHKIN_DOM\image_cache\d2cf78e4cff850ebdcc035897ffd4cbd.jpeg,0
E:\KOSHKIN_DOM\image_cache\4ced81c6c744baec6d786f99b2538aa8.jpg,E:\KOSHKIN_DOM\image_cache\4ecc31f24177e9b863d0fc7c76922324.jpeg,1
E:\KOSHKIN_DOM\image_cache\bf113aeb0e9a205e4e6f2be98df25697.jpg,E:\KOSHKIN_DOM\image_cache\f8a7abe9440d10290455fa5be76700fd.jpg,0
E:\KOSHKIN_DOM\image_cache\94fe9d3bf02baf5db76619ed59d1eddb.jpg,E:\KOSHKIN_DOM\image_cache\658aef1255ac2154bd39559c5f9ec821.jpeg,1
E:\KOSHKIN_DOM\image_cache\a94b20c7e21956764ec108124baf5fbf.jpg,E:\KOSHKIN_DOM\image_cache\dfc769caf71ce6e9ff6810f84465e636.jpeg,0
E:\KOSHKIN_DOM\image_cache\5ad6b6220e69b1f799555759a0794d76.jpg,E:\KOSHKIN_DOM\image_cache\7a8853ed117bbe93f9c88b9ee7ea3c41.jpg,1
E:\KOSHKIN_DOM\image_cache\bbf7f1d975420741a880ada103d376cb.jpg,E:\KOSHKIN_DOM\image_cache\d3f4c184b236df67d1efc5f401f42f5a.jpeg,1
E:\KOSHKIN_DOM\image_cache\ed52fc88e72f4d328b81ad6b592b6a5a.jpg,E:\KOSHKIN_DOM\image_cache\2af4d7802cb5615c618d2ab1a7ef7b41.jpeg,0
E:\KOSHKIN_DOM\image_cache\4de8f3c3687d1c8980ea92e8092c2687.jpg,E:\KOSHKIN_DOM\image_cache\3134eafa263b0361f580fd445fce87d5.jpg,0
E:\KOSHKIN_DOM\image_cache\fa3f880b71f1321299321cae9a4e3b85.jpg,E:\KOSHKIN_DOM\image_cache\e0bab453330a794a37d180198ef35d45.jpeg,1
E:\KOSHKIN_DOM\image_cache\4128703bfde1364ae9bdeb1aecb0f870.jpg,E:\KOSHKIN_DOM\image_cache\5ceee8bd2d1530ce18c27e89a52953c8.jpg,1
E:\KOSHKIN_DOM\image_cache\b27a7373d630edec37567248e1f4d2e4.jpg,E:\KOSHKIN_DOM\image_cache\f95ed1b8718956848109e9ad70b2b175.jpeg,0
E:\KOSHKIN_DOM\image_cache\7566fb9b5f052127154328b51fa58ef7.jpg,E:\KOSHKIN_DOM\image_cache\8a57ff1c0096913bf8d977fa20184aef.jpg,1
E:\KOSHKIN_DOM\image_cache\c5f04a821ce596d30f4792ff83b4e000.jpg,E:\KOSHKIN_DOM\image_cache\e8293497ff20d860ff3c9d4b25cf5352.jpeg,0
E:\KOSHKIN_DOM\image_cache\820c8dda2aad8a0b739d411b3a92cdff.jpg,E:\KOSHKIN_DOM\image_cache\dacad2991709bd3dff1c6e86e86652ee.jpg,0
E:\KOSHKIN_DOM\image_cache\0ff4c92c47b8d0f55f0addb0de78975f.jpg,E:\KOSHKIN_DOM\image_cache\fd7cb2cc75755a24b2bf4b5239ea5c02.jpg,0
E:\KOSHKIN_DOM\image_cache\24a4e37c733641004cccbac93644abe0.jpg,E:\KOSHKIN_DOM\image_cache\7be15384e91bef15fbcf6b7603cfec0b.jpg,1
E:\KOSHKIN_DOM\image_cache\c50d13f2608b76246ba7d3108cd9281a.jpg,E:\KOSHKIN_DOM\image_cache\0a226621524f9a34e87032345d81f7df.jpg,1
E:\KOSHKIN_DOM\image_cache\5ffcf60b6c01cb5fdb3c05d20eada10f.jpg,E:\KOSHKIN_DOM\image_cache\81fe5e28be8dd1021ff45870d3308587.jpeg,0
E:\KOSHKIN_DOM\image_cache\71f8b557fd96a9eb94c2e19cb3d61ea7.jpg,E:\KOSHKIN_DOM\image_cache\48d76f5dc79531f456f6135f31ebf5d3.jpeg,1
E:\KOSHKIN_DOM\image_cache\ccb56881f16ab6d35c8dbb190a5651c0.jpg,E:\KOSHKIN_DOM\image_cache\6f7b80da2270a734ab0c3e967f4b276d.jpeg,0
E:\KOSHKIN_DOM\image_cache\e2b861c1b65e58566d2a8d9fc90d3263.jpg,E:\KOSHKIN_DOM\image_cache\bcd584a13743685dbc75f5c05e2d674d.jpeg,1
E:\KOSHKIN_DOM\image_cache\0a35ed7ea2f9d0e0e102ee62c6a03db3.jpg,E:\KOSHKIN_DOM\image_cache\f2b832a5f6af0683a8d48569b1dd1544.jpeg,0
E:\KOSHKIN_DOM\image_cache\e6f91542181c28bd462145e6fdf255a3.jpg,E:\KOSHKIN_DOM\image_cache\58d31feb1bb2caf5922636ab688ff388.jpg,0
E:\KOSHKIN_DOM\image_cache\e02aa542bc428f031fe0bcf6de0cd25d.jpg,E:\KOSHKIN_DOM\image_cache\e5b8e45a8851636b27d7b522878e2740.png,0
E:\KOSHKIN_DOM\image_cache\a5b4e51ccf76d971333038a5c7890f68.jpg,E:\KOSHKIN_DOM\image_cache\33063c9c2d4fc4580eece5ebd816e6e2.jpg,0
E:\KOSHKIN_DOM\image_cache\ff12f15f6ded258c28435ac1a9f1d71f.jpg,E:\KOSHKIN_DOM\image_cache\eafaa0bc54c2e9ebe740302e4318d626.jpeg,1
E:\KOSHKIN_DOM\image_cache\6f709f3f0ce6d3af55c5cb0600fd1f79.jpg,E:\KOSHKIN_DOM\image_cache\db0d08e16d2fd078ddcc735ba97ca3b8.jpeg,0
E:\KOSHKIN_DOM\image_cache\6283cf28bfeb9397da5c1f25abef2a93.jpg,E:\KOSHKIN_DOM\image_cache\392d928b20b614c16cfef553b9e88a50.jpg,0
E:\KOSHKIN_DOM\image_cache\ac9aa819949fbf9473708bbcef839c76.jpg,E:\KOSHKIN_DOM\image_cache\ca55bdd1d550b67afdaafbb0b86cdd8b.jpg,1
E:\KOSHKIN_DOM\image_cache\153d8d588d6cbc6f6d581a425cdce088.jpg,E:\KOSHKIN_DOM\image_cache\ff7ef9e01a025bd4486a2358447264c0.jpeg,1
E:\KOSHKIN_DOM\image_cache\67d3fa8a8d70ce33a30c33214271f00d.jpg,E:\KOSHKIN_DOM\image_cache\e35d634ee02339ad8dd09b856a4d574c.jpg,1
E:\KOSHKIN_DOM\image_cache\46b20fef17da96c195c7ef7ad3e64e12.jpg,E:\KOSHKIN_DOM\image_cache\e77a2bcf303fbaaeca6651e1e146c5f8.jpeg,1
E:\KOSHKIN_DOM\image_cache\a9ccc86755cdb698d33e400a650a1cc7.jpg,E:\KOSHKIN_DOM\image_cache\45fadaf37715142a0a3f8a30cd1a1e4f.png,1
E:\KOSHKIN_DOM\image_cache\cc4d29fb0b406bb21c99f30a22b1245d.jpg,E:\KOSHKIN_DOM\image_cache\1d654ec3b87619db0f2405fe9be7769b.jpeg,0
E:\KOSHKIN_DOM\image_cache\bec247eba41b3894cc05989852830948.jpg,E:\KOSHKIN_DOM\image_cache\5ca211ebc047b0c18f3ab006f28ffbee.jpeg,1
E:\KOSHKIN_DOM\image_cache\e6272b8840fc2a35339bf244f5b70934.jpg,E:\KOSHKIN_DOM\image_cache\4cb857fcf00a33213830193f52c2bd59.jpg,0
E:\KOSHKIN_DOM\image_cache\0123b7e8b7d7464f3e04356c9425fa81.jpg,E:\KOSHKIN_DOM\image_cache\c05ea3c7a66aa17d081eb1afd14dae2f.jpg,0
E:\KOSHKIN_DOM\image_cache\c0f759a80ad5338f5e01c19ff6721aa1.jpg,E:\KOSHKIN_DOM\image_cache\130e66632ea93bf32e140bdf3cce6446.jpg,0
E:\KOSHKIN_DOM\image_cache\c4894eeff085107b62b169714dd35bab.jpg,E:\KOSHKIN_DOM\image_cache\231b14192d45fc0ebfe1adfb31a8b174.jpg,0
E:\KOSHKIN_DOM\image_cache\36c2a91e33e389469daa03af1b5e869f.jpg,E:\KOSHKIN_DOM\image_cache\1036b70831d3791b472a0f47be80dec1.jpg,1
E:\KOSHKIN_DOM\image_cache\bfae7f3f93af1ea51f32bcc9d6487330.jpg,E:\KOSHKIN_DOM\image_cache\41b9456b7969423f2047b9770aac88f1.jpeg,1
E:\KOSHKIN_DOM\image_cache\61348c6187ec1dfa6e2e02c1972d08b0.jpg,E:\KOSHKIN_DOM\image_cache\1d0d1088c7f07209c7be469863ec2cff.jpg,1
E:\KOSHKIN_DOM\image_cache\8f33c0bdaa283189f5d1ffa531cc44c7.jpg,E:\KOSHKIN_DOM\image_cache\dd93f15d63859d7b0a89ce7ea2154748.jpg,1
E:\KOSHKIN_DOM\image_cache\772b51704136ce3927241db96ed3d870.jpg,E:\KOSHKIN_DOM\image_cache\f91b2f15a5613f57feda6b859ede2287.jpg,0
E:\KOSHKIN_DOM\image_cache\5d805723bd05dca526dc128f0915331f.jpg,E:\KOSHKIN_DOM\image_cache\46859d8b6341c1301a250d404bf78bb2.jpeg,0
E:\KOSHKIN_DOM\image_cache\f617c6720d7a4f1620427f93c5cc68ff.jpg,E:\KOSHKIN_DOM\image_cache\a5d4ab9e3d7854139fc7c1c7d28be54f.jpeg,0
E:\KOSHKIN_DOM\image_cache\e81675104e1a7932bb050bc7996949f9.jpg,E:\KOSHKIN_DOM\image_cache\84429373c80d78727863b75b30e1ae07.jpg,0
E:\KOSHKIN_DOM\image_cache\02d89ff3347f3af887b457add3592cd3.jpg,E:\KOSHKIN_DOM\image_cache\5887056c9db52f5b14afad1a31ff3a94.jpeg,1
E:\KOSHKIN_DOM\image_cache\926ff1e45aa8ca01b43bfe45a35fce7b.jpg,E:\KOSHKIN_DOM\image_cache\1319aac3452382f69927a8f0b987c862.jpeg,0
E:\KOSHKIN_DOM\image_cache\d20382e4fd5eec5f120bc4fe68bf75a3.jpg,E:\KOSHKIN_DOM\image_cache\3d58e7d29171b72081d49378aeb2bdf4.jpeg,1
E:\KOSHKIN_DOM\image_cache\756493a552663cc469027ef9500ec0c1.jpg,E:\KOSHKIN_DOM\image_cache\8497e1a3e491835c9de781d20aa85562.png,0
E:\KOSHKIN_DOM\image_cache\14fe3ed298c5657d26c1ac0ba089b9ed.jpg,E:\KOSHKIN_DOM\image_cache\222a14f812a8ad8008edab69125bc790.jpg,1
E:\KOSHKIN_DOM\image_cache\1a85e863fdb972f1b8991810bffad944.jpg,E:\KOSHKIN_DOM\image_cache\5c5201146f471c7f096ff2be72bc7bdf.jpg,0
E:\KOSHKIN_DOM\image_cache\c3d5302559887f75392d371738f6263f.jpg,E:\KOSHKIN_DOM\image_cache\ae352a664c1d2e0aa362205edae5482c.jpg,0
E:\KOSHKIN_DOM\image_cache\d801da1ce1bc3cdeb4413f6da5a5d397.jpg,E:\KOSHKIN_DOM\image_cache\12b8faa1612f01c65742b372e7e061e2.jpg,1
E:\KOSHKIN_DOM\image_cache\8b2b7a7c11a03c341589f3c46c2f106e.jpg,E:\KOSHKIN_DOM\image_cache\26bdb9d14dc8ddfb39cbc99b451cf050.jpeg,1
E:\KOSHKIN_DOM\image_cache\f345e07965c2df486711a6bb33275209.jpg,E:\KOSHKIN_DOM\image_cache\3ecc0e49e00507992ed07b8e01c41d58.jpg,0
E:\KOSHKIN_DOM\image_cache\5ce7990890d3792aa1d7872413525cf2.jpg,E:\KOSHKIN_DOM\image_cache\790961916378c2214b58f07bf310c9bd.jpeg,1
E:\KOSHKIN_DOM\image_cache\6ae997688a09e587ff74b08fd156e6fa.jpg,E:\KOSHKIN_DOM\image_cache\52f5630e61c166f1772d3154a18e4f2a.jpg,0
E:\KOSHKIN_DOM\image_cache\6e51bdd48566706470977980cf8531b6.jpg,E:\KOSHKIN_DOM\image_cache\2c85e6f306d308afc1e85d14d6999e14.jpeg,0
E:\KOSHKIN_DOM\image_cache\e258fccccba8420e743627c098f05b98.jpg,E:\KOSHKIN_DOM\image_cache\56c5dd0d2105e82f4886dd138b844097.jpg,1
E:\KOSHKIN_DOM\image_cache\d1f5788d984aa6690b2cdb58e33e6b96.jpg,E:\KOSHKIN_DOM\image_cache\aa09bb1187806ce931098dcb4cb334d2.jpg,0
E:\KOSHKIN_DOM\image_cache\aeaf36656998fb8283ef86147bfef5bd.jpg,E:\KOSHKIN_DOM\image_cache\c3947d4c8a31e21f9066d44197aef4e1.jpeg,0
E:\KOSHKIN_DOM\image_cache\7c229417be9e26cc93a786c9dd86d4cd.jpg,E:\KOSHKIN_DOM\image_cache\ae11afbce4e3a327a0e0af1183bc9a84.jpg,1
E:\KOSHKIN_DOM\image_cache\149149bb7d83244f7957a04c3abdbd6e.jpg,E:\KOSHKIN_DOM\image_cache\105729ff062c04944c0d0b3f496ac649.jpeg,1
E:\KOSHKIN_DOM\image_cache\919918907fe91882a74c20b6f47b0427.jpg,E:\KOSHKIN_DOM\image_cache\918f888721c2ea9aaf6f6b0ae267c1fc.jpg,0
E:\KOSHKIN_DOM\image_cache\e19d36e35d4cd4311467f9fd7c484fdc.jpg,E:\KOSHKIN_DOM\image_cache\9c589b302143989f2910533638a5aeb0.jpeg,0
E:\KOSHKIN_DOM\image_cache\8219097ec4985693457a15ce824d10ca.jpg,E:\KOSHKIN_DOM\image_cache\02c93a6316e6e9eedfe0ced39c3530c9.jpg,0
E:\KOSHKIN_DOM\image_cache\392ee0df1afb7748970afbadefe1418b.jpg,E:\KOSHKIN_DOM\image_cache\215d6454695ca754258f8797c33f60b2.jpeg,0
E:\KOSHKIN_DOM\image_cache\498884c0dad845411021511d3e5994dc.jpg,E:\KOSHKIN_DOM\image_cache\1106a71dca855f33a2d8d03c782b6179.jpg,1
E:\KOSHKIN_DOM\image_cache\b8213dd1c2da2bd733dd5b8819b53cb0.jpg,E:\KOSHKIN_DOM\image_cache\5421a8798b4b9a79f88864760f02e02b.jpg,0
E:\KOSHKIN_DOM\image_cache\fe59113f8a5c399a5cf1dcc77ff76363.jpg,E:\KOSHKIN_DOM\image_cache\c9d4b7281cebee3f00597b7293498144.jpg,0
E:\KOSHKIN_DOM\image_cache\0cc89079c5a1be226c1af045a75955ab.jpg,E:\KOSHKIN_DOM\image_cache\59e4999147a9a48b69ee02e2ee1eea37.jpg,1
E:\KOSHKIN_DOM\image_cache\559f8fd01b106e4514bfce5b2cc37a2c.jpg,E:\KOSHKIN_DOM\image_cache\18151c95c08619a170c01c5091816489.jpeg,1
E:\KOSHKIN_DOM\image_cache\ec4ce912bdbb3305b1c57f6084b2ade8.jpg,E:\KOSHKIN_DOM\image_cache\ddbacc811b674128bc592c4ea64460d9.jpg,0
E:\KOSHKIN_DOM\image_cache\8fd3c1ae62ab64a7b7778b1f5cf85f4c.jpg,E:\KOSHKIN_DOM\image_cache\b5ec416da9bf9229e0aaac7276df12a4.jpeg,1
E:\KOSHKIN_DOM\image_cache\11c46345ef5b1347d37c7f6de2f4a70d.jpg,E:\KOSHKIN_DOM\image_cache\0a9e6cf6c370a59dbac86faabbdb7d1b.jpg,0
E:\KOSHKIN_DOM\image_cache\7923f649b08e15129b408fe8b04a52cf.jpg,E:\KOSHKIN_DOM\image_cache\aa7a7c1f3058fe0bb3ec3f9bf8f3ccde.jpeg,1
E:\KOSHKIN_DOM\image_cache\cf4c2fe03b1120f8fed873ddcd74eb53.jpg,E:\KOSHKIN_DOM\image_cache\e8bfd0d5a4a0eca8c0e06f4c90c0d8b2.jpg,0
E:\KOSHKIN_DOM\image_cache\c7a9c804120d9cdd744d65734843d6da.jpg,E:\KOSHKIN_DOM\image_cache\b8a0bc944cbab5bcf7097127480a9c30.jpg,1
E:\KOSHKIN_DOM\image_cache\e8a6a7b2da99ed3cb6bcb05ab742931b.jpg,E:\KOSHKIN_DOM\image_cache\f02d11d9cf53f2a6350dc6e033f8ba12.jpeg,1
E:\KOSHKIN_DOM\image_cache\d37555ab4b6cdf4ce017066d9f4cace8.jpg,E:\KOSHKIN_DOM\image_cache\99d321047da66e16ef2fa01869832239.jpg,0
E:\KOSHKIN_DOM\image_cache\4701a20ab2ce81a5fe02d24503930665.jpg,E:\KOSHKIN_DOM\image_cache\f0270511a502103e7afda3f2b58fc01e.jpeg,0
E:\KOSHKIN_DOM\image_cache\a7b816f0c9c31359465159b5b3ca9824.jpg,E:\KOSHKIN_DOM\image_cache\4a7eeb45d157ca3e849de556f487dc6c.jpg,0
E:\KOSHKIN_DOM\image_cache\6adaf82a8e7a2be5cc450636e83ec106.jpg,E:\KOSHKIN_DOM\image_cache\e077a5f8dc4bdc1d09ab58dfa5658307.jpg,0
E:\KOSHKIN_DOM\image_cache\d46d7687d2e124862136ab2ffd1c13a1.jpg,E:\KOSHKIN_DOM\image_cache\ea749289ee6ec420dbf14097562d58dc.jpeg,0
E:\KOSHKIN_DOM\image_cache\bdcb32ee7ca61bb7285f46da2ce58848.jpg,E:\KOSHKIN_DOM\image_cache\632a9b051b25a95fdd1a89d159056393.jpeg,1
E:\KOSHKIN_DOM\image_cache\3ccb1d5cd003e25fc77eb7e01e32d2ba.jpg,E:\KOSHKIN_DOM\image_cache\bf730b5fff2c9aec3a52f2510a63cbb0.jpeg,0
E:\KOSHKIN_DOM\image_cache\e2c79fd24e51bacf39c7653f51c01174.jpg,E:\KOSHKIN_DOM\image_cache\7504f8a814db0dee93f348465833dec2.jpeg,1
E:\KOSHKIN_DOM\image_cache\0d3dc768dda8a8474f1754486fb9b0c4.jpg,E:\KOSHKIN_DOM\image_cache\68fbe706d0df3e05beae4fec853151ea.jpg,0
E:\KOSHKIN_DOM\image_cache\21627cc85183fba4a3d4902e72f51807.jpg,E:\KOSHKIN_DOM\image_cache\664325d6bcd83819c3d7323c99c02fec.jpg,1
E:\KOSHKIN_DOM\image_cache\1306404dc5c597ecf851682a534fc2d8.jpg,E:\KOSHKIN_DOM\image_cache\ef504a74855fed2e5602eb68d4c0a489.jpeg,0
E:\KOSHKIN_DOM\image_cache\ae5c787527fdcc165efd572e7006b5ef.jpg,E:\KOSHKIN_DOM\image_cache\7a86b6dd458d597f2f80a3cde5223b05.jpg,0
E:\KOSHKIN_DOM\image_cache\f16efba70fb052f42689e39919f4cc3d.jpg,E:\KOSHKIN_DOM\image_cache\9ad5d445fbceedc9d23b1d7866f8ece2.jpeg,1
